Order ID,Date,Region,Store ID,Product ID,Category,Revenue,Profit,Discount,Customer ID,Age,Gender,Income,Purchase Frequency,Stock Levels,Shipping Time (days),Delivery Status,Payment Method
13,01-01-2023 12:00,East,948,9349,Apparel,926.2,886,15,20230,24,Female,48607,13,369,4,Delayed,Credit Card
11177,10-04-2024 16:00,North,788,9219,Electronics,2956.8,1665,22,59832,48,Male,27305,15,66,14,Delayed,Debit Card
12243,25-05-2024 02:00,North,187,8937,Furniture,4130,-183,18,28861,61,Female,184603,8,178,13,Delivered,Cash
12324,28-05-2024 11:00,West,987,9347,Apparel,3761,1097,20,50650,63,nan,98156,14,499,13,Cancelled,Cash
4050,18-06-2023 17:00,West,963,2746,Furniture,2579,1292,0,20854,68,Female,83839,15,92,10,Cancelled,Wallet
18278,31-01-2025 13:00,East,551,1057,Furniture,4561,1381,8,42403,60,Female,78598,28,431,6,Delivered,Wallet
12882,20-06-2024 17:00,South,710,6276,Groceries,4248,773,32,74436,37,Male,89470,4,334,7,Delayed,Cash
10444,11-03-2024 03:00,North,387,6478,Toys,3634,425,38,24753,39,Male,47617,27,384,1,Cancelled,Wallet
5247,07-08-2023 14:00,North,458,2630,Furniture,3919,1138,26,52514,31,Male,145017,21,425,4,Delivered,Credit Card
18422,06-02-2025 13:00,South,905,5816,Toys,3757,-252,42,23780,28,Female,26594,3,357,7,Delivered,UPI
9418,28-01-2024 09:00,South,594,6742,Electronics,1834,603,45,70194,20,Female,134855,5,50,14,Delayed,Cash
4576,10-07-2023 15:00,North,345,2542,Electronics,213,-326,21,62715,36,Female,148119,29,450,3,Cancelled,Cash
5022,29-07-2023 05:00,East,548,8419,Furniture,987,635,44,24912,20,Female,103334,20,135,13,Delivered,UPI
2239,04-04-2023 06:00,West,641,9387,Toys,4593,787,38,82616,39,Female,45925,15,216,12,Cancelled,Debit Card
1191,19-02-2023 14:00,East,122,8146,Apparel,1139,492,21,56661,63,Male,83757,28,93,4,Delivered,Wallet
15283,28-09-2024 18:00,West,660,8281,Electronics,2954,1962,16,31161,Unknown,Male,120044,27,186,5,In Transit,Wallet
7141,25-10-2023 12:00,East,460,5671,Books,4933,-309,48,94131,999,Male,173146,4,360,3,Delivered,Cash
7714,18-11-2023 09:00,West,673,6319,Books,4371,-147,5,22312,26,Female,187208,3,143,3,In Transit,Credit Card
14473,26-08-2024 00:00,East,132,1102,Books,409,-486,2,41652,35,Male,158506,9,3,4,Delivered,Debit Card
1217,20-02-2023 16:00,South,161,9023,Home Appliances,1747,483,47,26414,39,Female,150198,23,459,13,Cancelled,Credit Card
12069,17-05-2024 20:00,East,306,6074,Furniture,3390,592,18,60609,22,Male,100024,6,93,5,Delayed,Debit Card
18700,18-02-2025 03:00,East,351,5491,Home Appliances,2203.3,1250,21,54288,31,Female,33196,18,320,10,Delivered,UPI
1636,10-03-2023 03:00,East,469,6947,Books,3723,37,44,38886,59,Male,118272,21,440,12,Delayed,Cash
4152,22-06-2023 23:00,South,325,1697,Books,4689,143,34,92647,62,Female,190287,16,273,1,In Transit,Credit Card
18072,22-01-2025 23:00,South,288,4036,Books,3017.3,-397,11,77261,32,Female,193236,1,471,6,Cancelled,Cash
1289,23-02-2023 16:00,West,544,6252,Apparel,3583,1024,15,24828,41,nan,34811,24,330,11,Delayed,UPI
13817,29-07-2024 16:00,East,962,3660,Home Appliances,367,501,33,74682,40,Female,21422,6,105,12,Delivered,UPI
8298,12-12-2023 17:00,West,549,6049,Books,4347,266,32,90193,29,Male,50429,26,29,4,Cancelled,Wallet
1760,15-03-2023 07:00,East,776,5891,Apparel,4694,-71,35,43581,37,Female,174974,12,16,14,Cancelled,Debit Card
5950,05-09-2023 21:00,North,149,2277,Electronics,1045,593,30,67296,62,Male,37286,3,496,8,In Transit,Debit Card
13655,22-07-2024 22:00,South,503,1329,Toys,4078,216,42,37132,52,Female,187338,19,297,1,In Transit,Credit Card
653,28-01-2023 04:00,East,639,2518,Furniture,2294,315,33,83836,59,Female,118277,17,167,6,Cancelled,Cash
4905,24-07-2023 08:00,East,216,4051,Apparel,217,1284,28,28894,25,Male,158968,4,278,12,In Transit,Debit Card
13490,16-07-2024 01:00,South,352,9508,Home Appliances,546,1807,3,16022,64,Female,34667,3,418,8,Cancelled,Debit Card
12463,03-06-2024 06:00,West,896,4685,Toys,1085,1311,25,33827,48,Female,93722,22,399,14,Cancelled,Debit Card
15645,13-10-2024 20:00,East,895,9040,Home Appliances,533,1942,10,64192,38,Other,130602,22,205,8,Delayed,Credit Card
4127,21-06-2023 22:00,South,196,3253,Groceries,1373,-276,13,14566,63,Female,28459,25,140,9,Delayed,Credit Card
16615,23-11-2024 06:00,East,455,7967,Toys,631,130,13,97250,53,Male,178269,13,320,1,Delivered,Credit Card
1049,13-02-2023 16:00,North,518,1046,Books,4703,-412,16,82342,49,Female,178371,25,382,9,Delayed,UPI
15366,02-10-2024 05:00,East,376,2562,Furniture,2322,1253,7,46779,69,Male,67888,24,54,7,Delayed,Cash
17446,27-12-2024 21:00,West,413,8303,Books,3668,114,33,96903,54,Male,116735,11,456,11,Cancelled,UPI
12724,14-06-2024 03:00,West,866,6245,Toys,268,-32,31,92410,29,nan,95820,8,480,7,Cancelled,Debit Card
11828,07-05-2024 19:00,East,208,3842,Electronics,374,1777,5,99295,39,Male,40636,21,89,11,Delivered,UPI
396,17-01-2023 11:00,West,984,4712,Toys,3911,1857,43,55297,47,Other,27070,16,480,2,Cancelled,Credit Card
11753,04-05-2024 16:00,North,837,5443,Furniture,3314,1621,0,89177,60,Female,87576,13,286,9,Delayed,Cash
15457,06-10-2024 00:00,East,739,5897,Groceries,3431,-269,28,50051,66,Male,98713,15,363,8,Delayed,Credit Card
5416,14-08-2023 15:00,East,267,5887,Electronics,1125,1362,42,63121,21,Female,63084,5,366,1,In Transit,Cash
9771,12-02-2024 02:00,East,508,5433,Books,2687,1687,34,30843,32,Male,111721,23,202,4,Cancelled,Debit Card
15006,17-09-2024 05:00,North,208,1809,Toys,701,1460,8,98541,41,Female,72678,24,137,6,Delayed,Wallet
1928,22-03-2023 07:00,East,972,4314,Home Appliances,3858,1857,7,47409,37,Male,139004,8,74,12,Delivered,Wallet
6490,28-09-2023 09:00,South,553,2416,Furniture,455.4,721,31,63664,37,Female,193805,5,486,8,Delayed,Credit Card
5165,04-08-2023 04:00,East,189,7768,Apparel,2138,1457,15,91893,62,Female,46758,18,236,9,Delayed,Credit Card
16557,20-11-2024 20:00,North,596,9974,Furniture,398,1470,27,26910,30,Male,49959,18,26,12,Delivered,UPI
7925,27-11-2023 04:00,North,729,7167,Electronics,3771,-93,43,95514,19,Male,157575,25,79,1,Cancelled,Credit Card
12721,14-06-2024 00:00,West,998,8820,Toys,236,960,4,25528,37,Female,67019,12,382,9,In Transit,Wallet
17856,13-01-2025 23:00,North,969,2984,Apparel,2878,999,49,64743,48,Male,154667,10,14,1,In Transit,UPI
2766,26-04-2023 05:00,West,473,9560,Groceries,225,350,24,20911,24,nan,126300,6,116,4,Cancelled,Wallet
1320,24-02-2023 23:00,East,203,4170,Apparel,2959,-472,47,17346,23,Female,181407,7,214,14,Delivered,Debit Card
3413,23-05-2023 04:00,South,189,2815,Books,1549,1607,42,66851,62,Female,102492,11,231,10,In Transit,Debit Card
10451,11-03-2024 10:00,East,793,9418,Electronics,1634,411,48,95608,54,Female,56142,18,341,13,Delivered,Debit Card
19594,27-03-2025 09:00,West,261,9214,Electronics,3538,-429,3,21843,46,Female,151784,7,259,8,Cancelled,Wallet
15615,12-10-2024 14:00,South,324,8284,Toys,2355,570,22,69812,63,Male,98621,27,191,2,Delivered,Credit Card
7450,07-11-2023 09:00,South,630,2403,Groceries,3494,1007,43,77419,43,Male,153457,18,125,4,In Transit,Cash
19388,18-03-2025 19:00,South,891,8508,Electronics,4813,1715,30,15472,67,Male,134577,29,466,5,Cancelled,Debit Card
19067,05-03-2025 10:00,East,209,9800,Toys,2370,20,49,80633,31,Female,41803,19,387,1,In Transit,Wallet
16093,01-11-2024 12:00,East,295,6213,Electronics,830,837,34,28595,59,Male,37812,9,476,8,Delayed,Cash
18704,18-02-2025 07:00,West,103,3191,Furniture,878.4,660,34,78727,18,Male,163196,1,216,11,In Transit,UPI
14304,18-08-2024 23:00,West,693,1342,Electronics,4486,1270,15,42335,52,Other,96069,10,367,7,Delivered,Wallet
9120,15-01-2024 23:00,North,924,4501,Electronics,4742,1203,44,93847,28,Male,188463,19,48,4,Cancelled,Credit Card
3838,09-06-2023 21:00,South,886,9729,Apparel,3681,1231,40,27387,20,Female,191496,14,282,11,Cancelled,Debit Card
11856,08-05-2024 23:00,West,784,4773,Toys,4516,794,30,19528,19,Female,34704,10,266,12,Cancelled,Wallet
6665,05-10-2023 16:00,East,549,1141,Apparel,611,-272,26,47023,48,Female,116279,5,15,6,Delayed,Cash
16639,24-11-2024 06:00,East,773,1250,Books,1601,1229,3,91403,28,Male,43463,13,442,2,Delayed,Wallet
14482,26-08-2024 09:00,South,931,8963,Apparel,328,-153,15,91065,29,Female,189412,11,349,5,Delivered,Cash
8910,07-01-2024 05:00,South,749,5528,Home Appliances,2915,-287,12,60524,50,nan,175501,20,398,14,In Transit,Credit Card
16892,04-12-2024 19:00,North,109,3075,Toys,1565,757,25,51339,37,Female,29242,14,279,1,In Transit,Cash
18578,13-02-2025 01:00,East,893,7384,Furniture,4960,741,39,90099,40,Female,74673,7,373,8,In Transit,Credit Card
17023,10-12-2024 06:00,South,953,5937,Toys,1337.6,1653,34,67505,26,Female,54005,24,142,9,Cancelled,UPI
12090,18-05-2024 17:00,North,552,1139,Toys,4270,1082,8,41588,35,Female,53612,29,182,8,Delayed,Debit Card
3221,15-05-2023 04:00,South,189,7645,Toys,1717,195,32,75875,59,Female,34199,14,296,11,In Transit,Cash
17024,10-12-2024 07:00,East,986,5058,Books,1914,1815,26,64215,60,Female,161932,21,295,9,Cancelled,Credit Card
2328,07-04-2023 23:00,East,715,7117,Home Appliances,3705,-297,26,95075,Unknown,Female,165538,13,375,5,In Transit,UPI
11514,24-04-2024 17:00,North,150,1815,Electronics,2576,603,16,60350,45,Male,126687,7,141,4,Delivered,Wallet
10317,05-03-2024 20:00,North,623,8905,Apparel,1044,1145,37,65051,49,Female,189798,12,221,7,In Transit,Debit Card
10850,28-03-2024 01:00,East,319,9911,Home Appliances,3771,229,10,73517,60,Male,74295,16,482,14,Delivered,Wallet
5051,30-07-2023 10:00,West,557,9509,Electronics,3893.4,-127,7,35173,56,Other,80286,28,371,11,In Transit,UPI
10341,06-03-2024 20:00,West,318,3908,Groceries,2340,485,10,54458,53,Male,105493,18,220,5,In Transit,Credit Card
8737,31-12-2023 00:00,East,252,5044,Toys,3232,1101,47,93153,44,Female,114778,12,22,1,Delayed,Debit Card
4777,19-07-2023 00:00,West,671,9298,Home Appliances,1974.6,826,40,59924,22,Other,93852,29,492,10,Cancelled,Wallet
1403,28-02-2023 10:00,North,672,4216,Apparel,2844,895,0,85783,62,Other,50930,12,366,8,Cancelled,Credit Card
15679,15-10-2024 06:00,South,888,8397,Home Appliances,1719,221,5,75912,44,Female,143677,7,342,5,In Transit,Wallet
19715,01-04-2025 10:00,West,353,2500,Books,941.4,1442,10,94021,34,Male,198951,9,12,2,Delayed,UPI
13354,10-07-2024 09:00,North,382,7889,Toys,4093,1433,44,83301,57,Male,87596,8,95,7,Delivered,Debit Card
19245,12-03-2025 20:00,West,456,2799,Home Appliances,1532,1410,13,74084,64,nan,179527,13,261,6,In Transit,Debit Card
16002,28-10-2024 17:00,South,536,4933,Apparel,851,-470,26,35524,44,Female,38225,6,481,5,Delivered,UPI
5319,10-08-2023 14:00,North,931,9403,Furniture,825,581,19,36641,58,Female,197146,8,316,10,In Transit,Cash
7330,02-11-2023 09:00,North,362,6506,Books,4721,-291,29,85535,22,Female,179188,18,358,12,Cancelled,UPI
7962,28-11-2023 17:00,East,584,9541,Apparel,195,1028,30,28111,45,Male,62878,24,176,5,Delivered,UPI
8107,04-12-2023 18:00,East,516,5083,Electronics,1566,-459,3,75616,63,Male,76636,6,87,11,Cancelled,Debit Card
14546,29-08-2024 01:00,West,208,2382,Toys,2202,1427,41,11841,24,Male,130069,21,284,4,Delivered,Cash
5433,15-08-2023 08:00,West,134,6219,Books,827,1853,41,44150,24,Male,120246,22,3,6,Cancelled,UPI
2416,11-04-2023 15:00,South,747,5940,Apparel,3345,590,26,90946,19,Male,148151,6,133,8,Delivered,Cash
15900,24-10-2024 11:00,South,636,3510,Furniture,730.4,1931,10,73027,53,Male,74386,27,217,4,Delayed,Debit Card
5455,16-08-2023 06:00,North,779,9488,Apparel,4709,-187,21,12631,42,Male,41509,16,223,8,In Transit,Cash
9948,19-02-2024 11:00,South,298,9149,Books,621,1809,47,36688,69,Other,44456,3,148,9,Cancelled,Wallet
18844,24-02-2025 03:00,South,171,2492,Apparel,3169,1217,10,28997,36,Male,70899,16,214,10,Delivered,Cash
4707,16-07-2023 02:00,West,327,5734,Groceries,3087,-350,31,50734,43,Male,68991,5,478,6,Delivered,Credit Card
2736,24-04-2023 23:00,South,361,7577,Electronics,1187,-16,22,10009,55,Female,109172,8,380,7,In Transit,Wallet
15070,19-09-2024 21:00,West,495,3039,Home Appliances,3850,277,13,41409,47,Male,199437,29,239,11,Delayed,UPI
8169,07-12-2023 08:00,South,859,4550,Apparel,3661,718,46,46314,43,Male,33999,9,317,12,Delivered,Wallet
13161,02-07-2024 08:00,North,116,8316,Home Appliances,1506,-428,47,67108,44,Female,122117,2,202,1,In Transit,Credit Card
13068,28-06-2024 11:00,South,922,7901,Books,4840,1639,39,63451,45,Female,176233,2,268,8,Delivered,Wallet
1434,01-03-2023 17:00,West,435,6243,Groceries,2324,1227,20,29322,41,Female,59894,24,16,8,Cancelled,Wallet
2505,15-04-2023 08:00,South,434,6076,Furniture,2540,1426,0,50243,25,Male,23420,15,88,10,In Transit,Credit Card
8200,08-12-2023 15:00,East,274,2796,Toys,3135,1024,3,57845,39,Male,38364,3,362,10,Delayed,Debit Card
10939,31-03-2024 18:00,East,351,3917,Electronics,4167,1225,17,98299,33,Female,54412,17,61,6,In Transit,Credit Card
13140,01-07-2024 11:00,South,412,8961,Home Appliances,1986,726,49,45852,20,Female,123075,12,9,2,In Transit,UPI
17038,10-12-2024 21:00,East,658,2051,Home Appliances,2418,1450,13,69243,29,Male,169556,6,205,14,Cancelled,Debit Card
1936,22-03-2023 15:00,West,406,6489,Home Appliances,3073,-54,31,96593,47,Male,105816,27,132,1,Delivered,UPI
18042,21-01-2025 17:00,East,186,9892,Groceries,308,125,22,49333,49,Female,140669,22,438,3,In Transit,Debit Card
414,18-01-2023 05:00,North,912,6155,Home Appliances,1971,1725,33,13801,26,Male,139276,10,350,9,Delayed,Debit Card
12047,16-05-2024 22:00,South,457,3815,Toys,4184.4,918,12,16468,29,nan,56600,18,475,5,Delivered,Cash
14981,16-09-2024 04:00,West,206,3117,Home Appliances,1579,1852,22,90137,51,Female,67080,11,420,14,Cancelled,Credit Card
3713,04-06-2023 16:00,North,199,4750,Books,317,952,43,46054,37,Other,111079,16,279,9,In Transit,Debit Card
12539,06-06-2024 10:00,North,713,1557,Toys,1506,1599,36,78965,26,Male,188239,6,178,2,Delayed,Credit Card
13234,05-07-2024 09:00,North,140,2401,Books,3223,1645,45,92696,18,Female,101490,9,344,11,Delayed,Credit Card
16469,17-11-2024 04:00,South,670,1623,Home Appliances,4622,1444,49,16921,51,Female,103996,15,134,14,In Transit,Wallet
14433,24-08-2024 08:00,East,495,9487,Groceries,2488,1626,48,85675,50,Male,186215,16,162,12,Cancelled,Wallet
1165,18-02-2023 12:00,North,791,7643,Electronics,1430,256,31,16788,49,Other,178600,22,233,9,Delivered,Credit Card
13988,05-08-2024 19:00,South,251,9997,Electronics,4174.5,1061,39,43077,26,Male,131660,25,325,9,In Transit,Debit Card
14867,11-09-2024 10:00,East,751,5451,Home Appliances,4275,608,25,59044,56,Female,61192,9,254,3,In Transit,Cash
251,11-01-2023 10:00,South,235,9014,Toys,836,1661,1,86819,55,Female,167025,2,447,1,Delayed,Wallet
12782,16-06-2024 13:00,West,225,5853,Toys,3863,247,30,93746,NA,Male,88561,2,98,7,Delivered,Cash
6207,16-09-2023 14:00,West,819,1274,Furniture,1924,-135,45,54014,41,Female,123535,22,97,11,Delayed,Debit Card
10199,29-02-2024 22:00,South,885,3754,Toys,2309.4,1195,21,36340,58,Other,142616,18,223,5,Delayed,Wallet
4546,09-07-2023 09:00,East,132,7037,Furniture,258,1282,14,61566,47,Female,47996,26,119,12,In Transit,Cash
6910,15-10-2023 21:00,East,243,6856,Furniture,5285.5,1363,13,62811,44,Female,167526,22,454,2,Cancelled,Debit Card
16690,26-11-2024 09:00,North,998,9200,Books,2128,667,48,93918,67,nan,129284,2,259,4,Delivered,Cash
14278,17-08-2024 21:00,North,758,3995,Groceries,4735,184,16,64445,59,Male,106346,26,11,7,Cancelled,UPI
18513,10-02-2025 08:00,West,836,1016,Furniture,3812,1151,20,42964,60,nan,24741,28,398,7,Delayed,Cash
11274,14-04-2024 17:00,North,126,7422,Apparel,4455,1468,3,22296,33,Other,143548,24,3,7,Delayed,Cash
7772,20-11-2023 19:00,West,522,9521,Electronics,2232.9,876,0,52343,65,Female,168300,4,438,1,In Transit,Credit Card
13569,19-07-2024 08:00,North,793,2237,Toys,2465,-356,22,38554,23,Male,124119,20,267,2,Delivered,Cash
4010,17-06-2023 01:00,West,873,1044,Electronics,2365,1993,37,36079,25,Male,188785,20,255,8,Delayed,UPI
10892,29-03-2024 19:00,North,933,7681,Toys,1174,486,39,23126,55,Female,89388,23,316,1,Delivered,Wallet
1242,21-02-2023 17:00,West,316,3492,Furniture,1883,1198,8,88196,39,Male,165242,6,18,4,Delayed,Cash
2791,27-04-2023 06:00,South,545,6735,Home Appliances,276,-261,38,55484,27,Female,36866,20,432,3,Delivered,Wallet
19131,08-03-2025 02:00,West,547,6275,Furniture,669,-159,10,80212,43,Male,136595,11,349,8,Cancelled,Cash
5285,09-08-2023 04:00,East,757,1519,Groceries,3751,126,15,69724,49,Female,164256,19,32,8,In Transit,Credit Card
9557,03-02-2024 04:00,North,473,8787,Furniture,1160.5,219,7,35220,63,Female,34541,21,246,4,In Transit,Cash
12082,18-05-2024 09:00,North,239,4722,Furniture,4271,1598,1,66618,49,Female,50855,12,128,6,Delayed,Debit Card
10097,25-02-2024 16:00,East,455,8276,Home Appliances,3156,1365,46,41214,38,Female,55861,14,489,12,Delayed,Wallet
15765,18-10-2024 20:00,North,136,1770,Apparel,2945,623,46,13482,53,Male,133589,21,141,8,Delivered,Wallet
19905,09-04-2025 08:00,East,452,2117,Furniture,4605,1291,31,85830,56,Male,129191,8,364,14,Delayed,Cash
16720,27-11-2024 15:00,North,626,7978,Home Appliances,984,215,38,27454,49,Other,96522,14,439,14,Cancelled,Cash
18221,29-01-2025 04:00,East,751,3746,Furniture,767,1143,22,55297,29,Female,47314,28,375,13,Delivered,Credit Card
14953,15-09-2024 00:00,South,836,2279,Toys,4673,323,38,33386,39,Female,140305,17,489,13,Delayed,Credit Card
16035,30-10-2024 02:00,East,908,4078,Groceries,3501,531,39,30959,68,Male,195809,10,208,2,Delayed,Cash
15783,19-10-2024 14:00,North,216,6484,Toys,4146,999,38,16857,42,Male,114819,26,456,7,In Transit,Wallet
15480,06-10-2024 23:00,West,696,9766,Apparel,1998,1208,47,92720,60,Male,159167,29,88,9,Cancelled,Credit Card
10183,29-02-2024 06:00,West,361,5738,Books,2585,416,28,89423,47,Male,70211,25,476,3,Cancelled,UPI
8704,29-12-2023 15:00,North,533,5141,Electronics,2429,1611,24,33379,27,Male,90996,10,149,12,Cancelled,Cash
19136,08-03-2025 07:00,West,665,3684,Groceries,2804,1376,14,31693,65,Male,45503,17,167,14,Delivered,Debit Card
5309,10-08-2023 04:00,North,454,8369,Electronics,943,472,17,43088,51,Male,56975,28,332,2,Delivered,Wallet
15146,23-09-2024 01:00,North,192,6387,Electronics,4523,-18,30,73011,48,Male,117608,6,121,3,In Transit,Debit Card
11849,08-05-2024 16:00,East,302,8338,Toys,2414,1,34,62240,66,Female,104282,9,447,3,Cancelled,Credit Card
8922,07-01-2024 17:00,South,892,9978,Electronics,2678,1865,37,43264,50,Female,83030,11,233,5,Cancelled,UPI
6281,19-09-2023 16:00,South,177,5800,Electronics,1409,-196,34,45890,67,Male,166991,19,371,9,Cancelled,Credit Card
6066,10-09-2023 17:00,North,966,1309,Home Appliances,1781,841,44,88582,69,Female,103614,21,454,5,Delivered,Debit Card
17301,21-12-2024 20:00,East,798,1665,Apparel,412,1477,28,86161,47,Female,33574,8,304,11,Cancelled,Debit Card
9094,14-01-2024 21:00,West,323,8782,Furniture,4327,1984,45,15656,56,Male,130195,5,435,7,Delayed,Credit Card
14284,18-08-2024 03:00,North,859,9338,Books,2939,1409,27,24350,55,Female,138222,11,299,2,In Transit,Cash
4760,18-07-2023 07:00,West,130,8335,Furniture,2947,454,5,32769,64,Male,167565,27,306,9,In Transit,Wallet
7248,29-10-2023 23:00,West,505,5325,Furniture,3866,-10,3,62923,48,Male,126885,10,140,4,Delivered,Cash
2422,11-04-2023 21:00,East,831,7760,Electronics,4884,606,49,37819,47,Male,48926,4,444,2,Delivered,Debit Card
16323,11-11-2024 02:00,South,897,7705,Groceries,1759,309,24,13650,27,Female,78705,1,310,5,Delivered,UPI
18284,31-01-2025 19:00,South,572,3157,Home Appliances,2719,423,0,87821,48,Female,153109,21,58,2,In Transit,Debit Card
8444,18-12-2023 19:00,West,266,6334,Toys,1341,134,0,60749,43,Male,157624,1,445,7,In Transit,Wallet
15184,24-09-2024 15:00,North,496,2959,Books,1894,1588,10,31382,47,Male,67788,19,259,14,Cancelled,Wallet
14548,29-08-2024 03:00,South,165,3486,Furniture,1206,554,1,28936,61,nan,62690,3,310,13,Delivered,Debit Card
13269,06-07-2024 20:00,South,278,8356,Toys,869,1150,38,42466,46,Female,89608,16,384,8,Cancelled,Wallet
18182,27-01-2025 13:00,West,663,8853,Toys,1050,693,49,86298,46,nan,57483,16,494,14,Delayed,Cash
4738,17-07-2023 09:00,North,306,7289,Furniture,2715,-441,39,52816,37,Female,59565,15,260,9,Delayed,Wallet
8309,13-12-2023 04:00,East,969,2135,Home Appliances,4618,-399,40,34233,24,Male,151709,27,335,4,Cancelled,Credit Card
15233,26-09-2024 16:00,West,447,1699,Home Appliances,344,97,22,12800,25,Male,57134,1,379,8,Cancelled,Credit Card
8570,24-12-2023 01:00,East,893,5401,Home Appliances,3263,551,22,42245,69,Male,86318,27,182,4,Delivered,Wallet
1685,12-03-2023 04:00,East,323,1607,Groceries,257,1379,31,43404,38,Female,86252,22,80,10,Cancelled,Debit Card
16408,14-11-2024 15:00,South,265,4434,Books,4316,385,23,59209,25,Male,176563,23,115,10,Delayed,UPI
